u,v,key,osmid,name,highway,length,maxspeed,oneway,artery
312238457,312238507,0,28438431,,residential,121.67919133265535,,False,Other
312238457,312238497,0,26474468,Edison Crescent,unclassified,137.18498440576533,,False,Other
312238497,312238552,0,25821283,Kelvin Road,unclassified,145.43128042487342,60,False,Other
312238497,312238606,0,25821283,Kelvin Road,unclassified,79.62475642449877,60,False,Other
312238497,312238457,0,26474468,Edison Crescent,unclassified,137.18498440576533,,False,Other
312238507,312238457,0,28438431,,residential,121.67919133265535,,False,Other
312238507,312238552,0,26474466,Bessemer Road,residential,259.8606384017361,,False,Other
312238552,312238497,0,25821283,Kelvin Road,unclassified,145.43128042487342,60,False,Other
312238552,282041001,0,25821283,Kelvin Road,unclassified,128.94936909780708,60,False,Other
312238552,312238507,0,26474466,Bessemer Road,residential,259.86063840173614,,False,Other
312238606,312238497,0,25821283,Kelvin Road,unclassified,79.62475642449877,60,False,Other
312238606,277992288,0,28421237,Crawford Road,unclassified,364.67187461611013,,False,Other
312361110,281620066,0,104532504,Simon Mazorodze Road,unclassified,397.05726666374625,,False,Other
312361110,4023865150,0,399684132,Simon Mazorodze Road,unclassified,30.999434986431297,,True,Other
312361307,2924796295,0,26365055,Harare Road,residential,6.362903227578131,,False,Other
312361307,312374538,0,26365055,Harare Road,residential,42.23939423853063,,False,Other
312361307,312374330,0,28430919,8th Street,residential,167.69862879777708,,False,Other
312373838,284724191,0,391792279,Ardbennie Road,secondary,54.007272850400014,,True,Other
312373838,312434725,0,28437168,,primary_link,83.21170711120595,,True,Other
312374143,283454168,0,26365058,Chaminuka Street,residential,128.02815848845484,,False,Other
312374143,312374159,0,26365058,Chaminuka Street,residential,88.35858308812973,,False,Other
312374143,312374151,0,28430917,Dhela Way,residential,82.04392037930383,,False,Other
312374151,2826502185,0,28430917,Dhela Way,residential,20.56748492646217,,False,Other
312374151,312374143,0,28430917,Dhela Way,residential,82.04392037930383,,False,Other
312374151,283454201,0,278246555,Dhela Way,residential,125.73194759352364,,False,Other
312374159,312374143,0,26365058,Chaminuka Street,residential,88.35858308812973,,False,Other
312374159,312374590,0,26365058,Chaminuka Street,residential,12.40351652063812,,False,Other
312374159,312374499,0,28430919,8th Street,residential,167.85659455181204,,False,Other
312374185,312374330,0,28430919,8th Street,residential,41.089707099569225,,False,Other
312374185,312374499,0,28430919,8th Street,residential,88.31284440919356,,False,Other
312374185,312374520,0,28430920,Lundi Road,residential,134.76747296279802,,False,Other
312374330,312374185,0,28430919,8th Street,residential,41.089707099569225,,False,Other
312374330,312361307,0,28430919,8th Street,residential,167.69862879777708,,False,Other
312374499,312374185,0,28430919,8th Street,residential,88.31284440919356,,False,Other
312374499,283454202,0,28430925,Major Nhari Road,residential,216.31938247247385,,False,Other
312374499,312374159,0,28430919,8th Street,residential,167.85659455181207,,False,Other
312374502,283454208,0,26365055,Harare Road,residential,50.00819910207699,,False,Other
312374502,312374504,0,28430927,Angelbeck Road,residential,86.97057456437355,,False,Other
312374502,312374538,0,26365055,Harare Road,residential,126.29532199272639,,False,Other
312374504,312374502,0,28430927,Angelbeck Road,residential,86.97057456437355,,False,Other
312374504,312374584,0,28430928,Koefman Road,residential,124.69021310488313,,False,Other
312374504,312374520,0,28430927,Angelbeck Road,residential,133.5598603838842,,False,Other
312374520,312374185,0,28430920,Lundi Road,residential,134.76747296279802,,False,Other
312374520,283454205,0,28430920,Lundi Road,residential,80.56854174338015,,False,Other
312374520,312374504,0,28430927,Angelbeck Road,residential,133.5598603838842,,False,Other
312374538,312361307,0,26365055,Harare Road,residential,42.23939423853063,,False,Other
312374538,312374502,0,26365055,Harare Road,residential,126.29532199272639,,False,Other
312374538,312374584,0,28430929,Shashi Road,residential,89.93471717761574,,False,Other
312374584,312374504,0,28430928,Koefman Road,residential,124.69021310488313,,False,Other
312374584,2826502183,0,28430929,Shashi Road,residential,73.00974420779605,,False,Other
312374584,312374538,0,28430929,Shashi Road,residential,89.93471717761574,,False,Other
312374590,312374159,0,26365058,Chaminuka Street,residential,12.40351652063812,,False,Other
312374590,3531172142,0,26365058,Chaminuka Street,residential,67.568592782506,,False,Other
312374590,312374624,0,399684123,7th Street,residential,302.2570772642497,,False,Other
312374624,312374590,0,399684123,7th Street,residential,302.2570772642497,,False,Other
312434725,284724191,0,399684130,Remembrance Drive,primary,62.13322985445558,80,False,Other
312434752,4023865150,0,399684131,Remembrance Drive,primary,78.2877432688181,80,False,Other
312434752,4023865154,0,28437169,,primary_link,103.72438497987348,,True,Other
312434752,6177720199,0,345324778,Remembrance Drive,primary,496.97370535617654,80,False,Other
312530342,312735719,0,28472852,Cramwell Avenue,residential,107.13740043212529,,False,Other
312530342,3820237740,0,28472852,Cramwell Avenue,residential,144.1850217723744,,False,Other
312530342,312794952,0,28472835,Bannister Road,residential,132.32483854718183,,False,Other
312530459,312553594,0,28449627,Saint Helena Road,residential,74.36873042935609,,False,Other
312530459,312532171,0,405498332,Culverwell Road,residential,246.1279275125286,,False,Other
312530459,312553838,0,405498332,Thornicroft Street,residential,366.189181890858,,False,Other
312531198,312531305,0,28446899,Alamein Road,residential,104.22058692895955,,False,Other
312531198,4076913388,0,28446899,Alamein Road,residential,44.856335013587355,,False,Other
312531198,312553531,0,28449631,Thornicroft Street,residential,118.34846308791394,,False,Other
312531198,312553835,0,28449631,Thornicroft Street,residential,107.86745998432254,,False,Other
312531305,312531198,0,28446899,Alamein Road,residential,104.22058692895955,,False,Other
312531305,312750424,0,28446906,Bardia Road,residential,105.67371399652848,,False,Other
312531305,312531443,0,28446899,Alamein Road,residential,166.78828888584076,,False,Other
312531443,290135383,0,28446899,Alamein Road,residential,84.78440979878816,,False,Other
312531443,312531305,0,28446899,Alamein Road,residential,166.78828888584076,,False,Other
312531443,6167704268,0,28446905,Narvik Place,residential,121.63039418336777,,False,Other
312531465,6165200947,0,28475251,Joshua Nkomo Road (Airport Road),tertiary,67.01228928491813,80,False,Other
312531465,6167704268,0,28475251,Joshua Nkomo Road (Airport Road),tertiary,5.652145197429739,80,False,Other
312531465,312794924,0,28475249,Nymegen Way,residential,263.9298659721444,,False,Other
312531571,312559730,0,28446906,Bardia Road,residential,101.62519832822797,,False,Other
312531571,312559858,0,28472926,Learoyd Road,residential,163.02769219744386,,False,Other
312531571,312553835,0,28472926,Thornicroft Street,residential,353.1061449364207,,False,Other
312531675,312531698,0,28446910,Maitland Avenue,residential,93.31757500506784,,False,Other
312531675,312531743,0,28446916,Milnerton Drive,residential,87.3339931321508,,False,Other
312531675,4076915943,0,28446910,Maitland Avenue,residential,100.38104902461025,,False,Other
312531698,312531675,0,28446910,Maitland Avenue,residential,93.31757500506784,,False,Other
312531698,312559561,0,28450159,Edith Coert Street,residential,83.8369195975742,,False,Other
312531698,6165200942,0,28450159,Edith Coert Street,residential,71.80003020752518,,False,Other
312531718,312531743,0,28446916,Milnerton Drive,residential,58.55808929932108,,False,Other
312531718,312531743,1,28446920,Milnerton Crescent,residential,250.5983505517727,,False,Other
312531718,312531822,0,28446920,Milnerton Crescent,residential,101.52333283691605,,False,Other
312531743,312531675,0,28446916,Milnerton Drive,residential,87.3339931321508,,False,Other
312531743,312531718,0,28446916,Milnerton Drive,residential,58.55808929932108,,False,Other
312531743,312531718,1,28446920,Milnerton Crescent,residential,250.59835055177268,,False,Other
312531822,312559561,0,28450159,Edith Coert Street,residential,97.14291414000482,,False,Other
312531822,312531718,0,28446920,Milnerton Crescent,residential,101.52333283691605,,False,Other
312531822,6165037112,0,28467581,Jampies Street,residential,211.78928010474795,,False,Other
312532154,281629174,0,28449625,Stuhadt Avenue,residential,28.405172887423664,,False,Other
312532154,6165200950,0,28449625,Stuhadt Avenue,residential,60.63595885976632,,False,Other
312532154,312532171,0,405498339,,residential,289.6773682439897,,False,Other
312532171,312530459,0,405498332,Culverwell Road,residential,246.1279275125286,,False,Other
312532171,281628946,0,405498332,Culverwell Road,residential,26.370683879708274,,False,Other
312532171,312532154,0,405498339,,residential,289.6773682439897,,False,Other
312553516,6165200950,0,28449625,Stuhadt Avenue,residential,5.60383339516541,,False,Other
312553516,312553517,0,28449625,Stuhadt Avenue,residential,154.41027827513676,,False,Other
312553516,312553594,0,28449628,Tyrell Street,residential,385.02218089492993,,False,Other
312553517,312553518,0,28449625,Stuhadt Avenue,residential,59.243520678345845,,False,Other
312553517,312553590,0,28467581,Jampies Street,residential,110.27910112215568,,False,Other
312553517,312553516,0,28449625,Stuhadt Avenue,residential,154.41027827513676,,False,Other
312553518,312553531,0,28449625,Stuhadt Avenue,residential,262.5085109034358,,False,Other
312553518,312553517,0,28449625,Stuhadt Avenue,residential,59.243520678345845,,False,Other
312553518,312553591,0,28449627,Saint Helena Road,residential,120.93918926596685,,False,Other
312553531,312553518,0,28449625,Stuhadt Avenue,residential,262.5085109034358,,False,Other
312553531,312531198,0,28449631,Thornicroft Street,residential,118.34846308791394,,False,Other
312553531,312553838,0,28449631,Thornicroft Street,residential,114.8426504385306,,False,Other
312553584,312559525,0,28450161,Southward Cross,residential,79.06385433857253,,False,Other
312553584,312553586,0,28467581,Jampies Street,residential,153.79971366369384,,False,Other
312553584,6165037112,0,28467581,Jampies Street,residential,162.6611420720622,,False,Other
312553586,6165200942,0,1037513993,Woodstock Avenue,residential,150.4272674505354,,False,Other
312553586,312553587,0,28467581,Jampies Street,residential,30.725813367548035,,False,Other
312553586,312553584,0,28467581,Jampies Street,residential,153.79971366369384,,False,Other
312553587,10687747352,0,28467581,Jampies Street,residential,51.66926783674758,,False,Other
312553587,312553835,0,28450157,,residential,321.5580802144408,,False,Other
312553587,312553586,0,28467581,Jampies Street,residential,30.72581336754804,,False,Other
312553590,312559367,0,28450158,Westcourt Avenue,residential,44.28172601372101,,False,Other
312553590,312553517,0,28467581,Jampies Street,residential,110.27910112215568,,False,Other
312553590,10687747352,0,28467581,Jampies Street,residential,62.65043827110336,,False,Other
312553591,312553594,0,28449627,Saint Helena Road,residential,59.806838968502255,,False,Other
312553591,312553518,0,28449627,Saint Helena Road,residential,120.93918926596685,,False,Other
312553591,312553815,0,28449630,Saint Kitts Road,residential,120.51543313252562,,False,Other
312553594,312530459,0,28449627,Saint Helena Road,residential,74.36873042935609,,False,Other
312553594,312553591,0,28449627,Saint Helena Road,residential,59.806838968502255,,False,Other
312553594,312553516,0,28449628,Tyrell Street,residential,385.02218089492993,,False,Other
312553815,312553591,0,28449630,Saint Kitts Road,residential,120.51543313252562,,False,Other
312553835,312531198,0,28449631,Thornicroft Street,residential,107.86745998432254,,False,Other
312553835,312531571,0,28472926,Thornicroft Street,residential,353.10614493642066,,False,Other
312553835,312553587,0,28450157,,residential,321.5580802144408,,False,Other
312553838,312559321,0,405498335,Mauritius Drive,residential,79.35767293554974,,False,Other
312553838,312530459,0,405498332,Thornicroft Street,residential,366.18918189085804,,False,Other
312553838,312553531,0,28449631,Thornicroft Street,residential,114.84265043853058,,False,Other
312559301,312559321,0,28450156,Mauritius Drive,residential,42.717097999875705,,False,Other
312559321,4076913384,0,28450156,Mauritius Drive,residential,42.42850282070719,,False,Other
312559321,312559301,0,28450156,Mauritius Drive,residential,42.717097999875705,,False,Other
312559321,312553838,0,405498335,Mauritius Drive,residential,79.35767293554974,,False,Other
312559367,312553590,0,28450158,Westcourt Avenue,residential,44.28172601372101,,False,Other
312559367,312559367,0,28450158,Westcourt Avenue,residential,203.55225271692285,,False,Other
312559367,312559367,1,28450158,Westcourt Avenue,residential,203.55225271692285,,False,Other
312559525,312553584,0,28450161,Southward Cross,residential,79.06385433857253,,False,Other
312559525,312559561,0,28450161,Southward Cross,residential,77.18625982286402,,False,Other
312559525,4076915942,0,405498343,,residential,89.7268813299536,,False,Other
312559525,4076915939,0,405498343,,residential,64.10549330213759,,False,Other
312559561,312531822,0,28450159,Edith Coert Street,residential,97.14291414000482,,False,Other
312559561,312531698,0,28450159,Edith Coert Street,residential,83.8369195975742,,False,Other
312559561,312559525,0,28450161,Southward Cross,residential,77.18625982286402,,False,Other
312559585,312559712,0,28450159,Edith Coert Street,residential,61.10835202552213,,False,Other
312559585,312559605,0,28450166,Arcadia Square,residential,83.4723229845718,,False,Other
312559585,4076915935,0,28450166,Arcadia Square,residential,66.81716141071367,,False,Other
312559605,2817102222,0,28450166,Arcadia Square,residential,56.78457738761651,,False,Other
312559605,2817102222,1,277181240,,residential,83.12944257973604,,False,Other
312559605,312559585,0,28450166,Arcadia Square,residential,83.4723229845718,,False,Other
