segment_id,road_name,artery,highway,length_m,oneway,avg_congestion,avg_speed_kmh,avg_vehicles,mid_lat,mid_lon,congestion_band,band_colour
282779897_281590075,ED Mnangagwa Road,Other,trunk,45.414732581060576,1,0.3062,43.1,31.0,-17.833046,31.058526,Moderate,#BA7517
282779897_282945142,Samora Machel Avenue,Samora Machel Ave,trunk,14.312892861343558,1,0.4152,37.1,64.0,-17.838115,31.040675,Moderate,#BA7517
282779898_277994869,Liberation Legacy Way,Other,secondary,138.86083144668075,0,0.2706,45.06,28.0,-17.812529,31.038156,Free flow,#1D9E75
282779898_281624923,Liberation Legacy Way,Other,secondary,12.932201549134207,0,0.29,43.99,29.0,-17.83245,31.045397,Free flow,#1D9E75
282779898_282945129,Samora Machel Avenue,Samora Machel Ave,trunk,178.56704312370928,1,0.3996,37.96,62.0,-17.829911,31.046204,Moderate,#BA7517
282779899_281623969,Samora Machel Avenue,Samora Machel Ave,trunk,168.8722973501902,1,0.4119,37.29,64.0,-17.826276,31.05974,Moderate,#BA7517
282779900_281590075,,Other,trunk_link,87.79366631087015,1,0.2998,43.45,31.0,-17.830587,31.046654,Free flow,#1D9E75
282779900_282779897,Samora Machel Avenue,Samora Machel Ave,trunk,56.03924944648895,1,0.4099,37.39,64.0,-17.816569,31.044341,Moderate,#BA7517
282779938_277314730,Kwame Nkrumah Avenue,Kwame Nkrumah Ave,residential,300.7406502827827,0,0.3636,39.94,51.0,-17.836242,31.046682,Moderate,#BA7517
282779938_281624923,Liberation Legacy Way,Other,secondary,130.2692371344378,0,0.2891,44.04,29.0,-17.829305,31.063233,Free flow,#1D9E75
282779938_281624932,Liberation Legacy Way,Other,secondary,130.15657310729077,0,0.2779,44.66,30.0,-17.837259,31.052657,Free flow,#1D9E75
282779938_282945130,Kwame Nkrumah Avenue,Kwame Nkrumah Ave,residential,178.29572955902034,0,0.4041,37.7,56.0,-17.842162,31.050818,Moderate,#BA7517
282779954_10660592559,Samora Machel Avenue,Samora Machel Ave,trunk,128.7494980640469,1,0.4268,36.45,67.0,-17.83615,31.05148,Moderate,#BA7517
282779954_282780261,Chinhoyi Street,Other,tertiary,15.803409334615065,1,0.2945,43.74,30.0,-17.831271,31.064892,Free flow,#1D9E75
282779962_282779954,Samora Machel Avenue,Samora Machel Ave,trunk,145.18225749923832,1,0.4452,35.45,69.0,-17.834601,31.045366,Moderate,#BA7517
282779962_282780224,Harare Street,Other,residential,64.81709367479348,0,0.2859,44.22,28.0,-17.836834,31.065117,Free flow,#1D9E75
282779969_281615444,Leopold Takawira Street,Other,secondary,16.15117932173257,0,0.2833,44.36,29.0,-17.842894,31.054546,Free flow,#1D9E75
282779969_4402761881,Samora Machel Avenue,Samora Machel Ave,trunk,15.867084713510886,1,0.434,36.07,67.0,-17.831662,31.050998,Moderate,#BA7517
282779982_281624887,Kwame Nkrumah (Union) Avenue,Kwame Nkrumah Ave,residential,97.24545213037416,0,0.4014,37.86,55.0,-17.843729,31.076456,Moderate,#BA7517
282779982_4402761881,Leopold Takawira Street,Other,tertiary,135.78454760697875,1,0.28,44.54,29.0,-17.824505,31.042434,Free flow,#1D9E75
282779996_282780031,Kwame Nkrumah Avenue,Kwame Nkrumah Ave,residential,16.672648956702265,0,0.3822,38.91,52.0,-17.830257,31.049149,Moderate,#BA7517
282779996_282780033,Fourth Street/ S.V Muzenda,Other,secondary,127.11324596938026,1,0.2851,44.26,28.0,-17.843329,31.040743,Free flow,#1D9E75
282779996_282780107,Kwame Nkrumah Avenue,Kwame Nkrumah Ave,residential,351.8362036393162,0,0.3595,40.16,49.0,-17.833582,31.061644,Moderate,#BA7517
282780011_2269911126,Samora Machel Avenue,Samora Machel Ave,trunk,154.48287923595691,1,0.4343,36.05,68.0,-17.837341,31.068691,Moderate,#BA7517
282780011_282780032,Fourth Street,Other,secondary,16.36180522012502,1,0.2943,43.76,30.0,-17.828248,31.068507,Free flow,#1D9E75
282780012_277995242,Ahmed Ben Bella Avenue,Other,tertiary,181.67468932773556,1,0.294,43.77,30.0,-17.819579,31.064241,Free flow,#1D9E75
282780012_277995991,Fourth Street/ S.V Muzenda,Other,secondary,14.685734238426472,1,0.2875,44.13,30.0,-17.846874,31.050642,Free flow,#1D9E75
282780013_277994851,Fourth Street,Other,secondary,129.16597452151,1,0.2669,45.27,27.0,-17.829981,31.049039,Free flow,#1D9E75
282780013_282780014,Selous Avenue,Other,residential,20.766112093563954,0,0.2791,44.59,28.0,-17.832316,31.036546,Free flow,#1D9E75
282780014_281617626,Selous Avenue,Other,residential,177.67293137474314,0,0.2856,44.24,29.0,-17.825258,31.072008,Free flow,#1D9E75
282780014_282780013,Selous Avenue,Other,residential,20.766112093563954,0,0.2736,44.9,29.0,-17.829147,31.057019,Free flow,#1D9E75
282780014_282780024,Fourth Street/ S.V Muzenda,Other,secondary,253.199969103713,1,0.2828,44.39,29.0,-17.83734,31.047826,Free flow,#1D9E75
282780016_2269911113,Oliver Tambo Avenue,Other,residential,174.0153946507548,0,0.2815,44.46,29.0,-17.833665,31.065237,Free flow,#1D9E75
282780016_277315706,Fifth Street,Other,residential,126.03691497094786,0,0.2958,43.67,31.0,-17.837714,31.043227,Free flow,#1D9E75
282780016_281617024,Fifth Street,Other,residential,129.33478104654455,0,0.2685,45.18,28.0,-17.821823,31.056422,Free flow,#1D9E75
282780016_6148875657,Oliver Tambo Avenue,Other,residential,160.5571155824603,0,0.2713,45.02,28.0,-17.830776,31.050881,Free flow,#1D9E75
282780024_277314845,Herbert Chitepo Avenue,Other,secondary,18.547719919539045,0,0.2687,45.17,27.0,-17.814819,31.058642,Free flow,#1D9E75
282780024_277314847,Herbert Chitepo Avenue,Other,secondary,180.00289073317285,0,0.285,44.27,30.0,-17.831472,31.051924,Free flow,#1D9E75
282780024_277317254,Fourth Street/ S.V Muzenda,Other,secondary,132.93471199630218,1,0.2866,44.18,29.0,-17.83697,31.038653,Free flow,#1D9E75
282780026_281618074,George Silundika Avenue,Other,residential,156.96050739422452,0,0.2822,44.42,30.0,-17.843806,31.053255,Free flow,#1D9E75
282780026_282780028,George Silundika Avenue,Other,residential,18.47440206836284,0,0.2837,44.34,30.0,-17.846263,31.062566,Free flow,#1D9E75
282780026_282780084,Fourth Street,Other,secondary,102.87058386722396,1,0.2417,46.66,26.0,-17.844404,31.052253,Free flow,#1D9E75
282780028_281616913,Fourth Street/ S.V Muzenda,Other,secondary,96.5128118750494,1,0.2736,44.9,28.0,-17.828689,31.059947,Free flow,#1D9E75
282780028_281618031,George Silundika Avenue,Other,residential,174.38111165986527,0,0.2544,45.96,26.0,-17.826639,31.042531,Free flow,#1D9E75
282780028_282780026,George Silundika Avenue,Other,residential,18.47440206836284,0,0.2715,45.01,28.0,-17.844379,31.052281,Free flow,#1D9E75
282780029_281616913,Nelson Mandela Avenue,Other,secondary,18.948417682112552,0,0.2661,45.31,27.0,-17.82336,31.046558,Free flow,#1D9E75
282780029_281617048,Nelson Mandela Avenue,Other,secondary,155.6388262857593,0,0.2977,43.56,30.0,-17.835057,31.059678,Free flow,#1D9E75
282780029_282780026,Fourth Street,Other,secondary,96.8571678988125,1,0.3088,42.95,31.0,-17.829711,31.052834,Moderate,#BA7517
282780031_281618118,Kwame Nkrumah Avenue,Kwame Nkrumah Ave,residential,158.88743710491454,0,0.3968,38.11,55.0,-17.817272,31.059134,Moderate,#BA7517
282780031_282779996,Kwame Nkrumah Avenue,Kwame Nkrumah Ave,residential,16.672648956702265,0,0.3631,39.97,50.0,-17.823344,31.062938,Moderate,#BA7517
282780031_282780029,Fourth Street,Other,secondary,132.7559340264173,1,0.2607,45.61,27.0,-17.833236,31.059149,Free flow,#1D9E75
282780032_282780031,Fourth Street,Other,secondary,127.48413734534222,1,0.2805,44.52,29.0,-17.838522,31.055145,Free flow,#1D9E75
282780032_282780033,Samora Machel Avenue,Samora Machel Ave,trunk,18.17019189300643,1,0.4413,35.67,69.0,-17.849222,31.042983,Moderate,#BA7517
282780033_277994892,Samora Machel Avenue,Samora Machel Ave,trunk,356.2015085804194,1,0.4285,36.37,67.0,-17.837061,31.052506,Moderate,#BA7517
282780033_282780036,Fourth Street/ S.V Muzenda,Other,secondary,16.592196532242422,1,0.2916,43.9,29.0,-17.832749,31.047433,Free flow,#1D9E75
282780036_282780011,Samora Machel Avenue,Samora Machel Ave,trunk,17.68693013923989,1,0.4014,37.85,63.0,-17.839336,31.049241,Moderate,#BA7517
282780036_282780012,Fourth Street/ S.V Muzenda,Other,secondary,130.52046472339617,1,0.2736,44.9,27.0,-17.832071,31.04895,Free flow,#1D9E75
282780037_282780042,Samora Machel Avenue,Samora Machel Ave,trunk,78.11337550099394,1,0.3901,38.48,60.0,-17.830305,31.043158,Moderate,#BA7517
282780038_281643649,Julius Nyerere Way,Julius Nyerere Way,primary,28.621991750663607,1,0.3824,38.91,57.0,-17.832866,31.033808,Moderate,#BA7517
282780038_282780041,Samora Machel Avenue,Samora Machel Ave,trunk,24.62530401702213,1,0.4289,36.35,65.0,-17.836474,31.046141,Moderate,#BA7517
282780041_281636699,Julius Nyerere Way,Julius Nyerere Way,primary,19.120708170411625,1,0.3994,37.97,60.0,-17.829525,31.054382,Moderate,#BA7517
282780041_282780037,Samora Machel Avenue,Samora Machel Ave,trunk,42.78616534261069,1,0.4057,37.63,63.0,-17.827206,31.039636,Moderate,#BA7517
282780042_281642237,First Street,First Street,residential,18.28954231096112,0,0.3355,41.49,44.0,-17.840213,31.052682,Moderate,#BA7517
282780042_282780104,Samora Machel Avenue,Samora Machel Ave,trunk,177.31352182271706,1,0.4392,35.78,69.0,-17.81898,31.070711,Moderate,#BA7517
282780043_281643649,,Other,trunk_link,53.66305364883591,1,0.2969,43.61,32.0,-17.831794,31.062319,Free flow,#1D9E75
282780043_282780038,Samora Machel Avenue,Samora Machel Ave,trunk,32.68071246709043,1,0.4129,37.23,65.0,-17.830797,31.068255,Moderate,#BA7517
282780081_1498591801,Agostinho Neto Avenue,Other,residential,18.57987545885676,0,0.2677,45.22,27.0,-17.824945,31.056274,Free flow,#1D9E75
282780081_282774641,Agostinho Neto Avenue,Other,residential,166.17828623013918,0,0.26,45.65,27.0,-17.828977,31.063701,Free flow,#1D9E75
282780081_282780085,Fourth Street/ S.V Muzenda,Other,secondary,95.1042599259468,1,0.2648,45.39,28.0,-17.822866,31.045607,Free flow,#1D9E75
282780084_1498591801,Fourth Street,Other,secondary,94.68884563443608,1,0.2893,44.03,30.0,-17.82852,31.046369,Free flow,#1D9E75
282780084_282780085,Jason Moyo Avenue,Other,tertiary,19.20143863499849,1,0.2755,44.79,28.0,-17.836155,31.02633,Free flow,#1D9E75
282780085_281617014,Jason Moyo Avenue,Other,tertiary,175.58047844064674,1,0.2638,45.44,27.0,-17.827888,31.063879,Free flow,#1D9E75
282780085_282780028,Fourth Street/ S.V Muzenda,Other,secondary,103.07977758887434,1,0.2741,44.87,28.0,-17.840665,31.067267,Free flow,#1D9E75
282780104_277994827,Sam Nujoma Street (2nd St. Extension),Other,trunk,126.19078378908569,0,0.2828,44.39,30.0,-17.830035,31.047241,Free flow,#1D9E75
282780104_277994892,Sam Nujoma Street (2nd St. Extension),Other,trunk,16.238508415746253,0,0.2908,43.95,30.0,-17.831239,31.050103,Free flow,#1D9E75
282780104_282780036,Samora Machel Avenue,Samora Machel Ave,trunk,357.0384176794216,1,0.4199,36.84,66.0,-17.832723,31.045321,Moderate,#BA7517
282780107_277994892,Sam Nujoma Street (2nd St. Extension),Other,tertiary,131.1415172786999,0,0.3012,43.38,32.0,-17.832048,31.056193,Moderate,#BA7517
282780107_281617749,Sam Nujoma Street (2nd Street),Second Street,tertiary,125.93195142897456,1,0.3371,41.39,42.0,-17.846931,31.063294,Moderate,#BA7517
282780107_281642428,Kwame Nkrumah Avenue,Kwame Nkrumah Ave,residential,178.59270483342422,0,0.3585,40.22,50.0,-17.835615,31.035861,Moderate,#BA7517
282780107_282779996,Kwame Nkrumah Avenue,Kwame Nkrumah Ave,residential,351.83620363931624,0,0.3864,38.68,53.0,-17.830169,31.056449,Moderate,#BA7517
282780110_281637055,Julius Nyerere Way,Julius Nyerere Way,primary,96.4517539819786,1,0.4327,36.13,65.0,-17.8296,31.049886,Moderate,#BA7517
282780110_281639216,Robert Mugabe Road,Robert Mugabe Rd,secondary,160.6183483586452,1,0.3933,38.3,56.0,-17.83968,31.053617,Moderate,#BA7517
282780112_11372902255,Agostinho Neto Avenue,Other,residential,146.3333312153283,0,0.2887,44.07,30.0,-17.820213,31.056923,Free flow,#1D9E75
282780112_281638584,Sam Nujoma Street (2nd Street),Second Street,tertiary,92.8951528597458,1,0.3535,40.49,44.0,-17.838309,31.050732,Moderate,#BA7517
282780133_281639261,Sir Seretse Khama Street,Other,residential,92.48385332151548,1,0.2612,45.58,27.0,-17.822728,31.051542,Free flow,#1D9E75
282780133_282775184,Guy Clutton-Brock Avenue,Other,residential,192.2401097563184,0,0.2516,46.11,26.0,-17.827331,31.050486,Free flow,#1D9E75
282780136_10660592559,,Other,residential,66.44625319932054,0,0.3152,42.6,32.0,-17.836442,31.061815,Moderate,#BA7517
282780136_282774295,Jomo Kenyatta Lane,Other,residential,118.0664990094616,0,0.2917,43.9,29.0,-17.815888,31.056538,Free flow,#1D9E75
282780136_282780224,Jomo Kenyatta Lane,Other,residential,277.06666704522866,0,0.2886,44.07,30.0,-17.841089,31.054643,Free flow,#1D9E75
282780137_281637134,Jason Moyo Avenue,Other,tertiary,98.7643851373787,1,0.2903,43.97,29.0,-17.823155,31.040374,Free flow,#1D9E75
282780137_281641897,Mayor Urimbo Terrace,Other,residential,98.49823585795956,1,0.2838,44.33,29.0,-17.822464,31.048911,Free flow,#1D9E75
282780140_281642260,Sir Seretse Khama Street,Other,residential,104.33684166742204,1,0.2839,44.33,29.0,-17.836649,31.061129,Free flow,#1D9E75
282780140_282780137,Jason Moyo Avenue,Other,tertiary,71.10776372018944,1,0.3045,43.19,32.0,-17.819137,31.052893,Moderate,#BA7517
282780148_281586487,Sam Nujoma Street (2nd Street),Second Street,tertiary,91.13696456843024,1,0.3419,41.13,44.0,-17.833079,31.058842,Moderate,#BA7517
282780148_282775184,Guy Clutton-Brock Avenue,Other,residential,138.3965575708634,0,0.2914,43.91,30.0,-17.828506,31.069431,Free flow,#1D9E75
282780148_282775208,Guy Clutton-Brock Avenue,Other,residential,78.07796807443953,0,0.256,45.87,27.0,-17.828747,31.062468,Free flow,#1D9E75
282780156_281640752,Kwame Nkrumah (Union) Avenue,Kwame Nkrumah Ave,residential,63.37654571633041,0,0.3747,39.32,52.0,-17.832097,31.053424,Moderate,#BA7517
282780156_281642428,Kwame Nkrumah (Union) Avenue,Kwame Nkrumah Ave,residential,90.4998669301243,1,0.362,40.03,50.0,-17.824075,31.047644,Moderate,#BA7517
282780172_281643670,Robert Mugabe Road,Robert Mugabe Rd,secondary,83.638962177055,1,0.3901,38.49,57.0,-17.824222,31.028105,Moderate,#BA7517
282780172_282774700,Zidube Ranch Battle Street,Other,residential,92.64868575770696,1,0.27,45.1,27.0,-17.845799,31.050922,Free flow,#1D9E75
282780224_277315176,Harare Street,Other,residential,463.2595375476056,0,0.2779,44.66,28.0,-17.819885,31.049414,Free flow,#1D9E75
282780224_282779962,Harare Street,Other,residential,64.81709367479348,0,0.2805,44.51,29.0,-17.845069,31.056267,Free flow,#1D9E75
282780224_282780136,Jomo Kenyatta Lane,Other,residential,277.06666704522866,0,0.2931,43.82,30.0,-17.822192,31.05106,Free flow,#1D9E75
282780236_2269911163,Leopold Takawira Street,Other,tertiary,28.036480706972718,1,0.299,43.5,31.0,-17.821393,31.049468,Free flow,#1D9E75
282780236_2269911164,Robert Mugabe Road,Robert Mugabe Rd,secondary,97.253544900614,1,0.3839,38.82,54.0,-17.840217,31.035511,Moderate,#BA7517
282780238_281615336,Leopold Takawira Street,Other,tertiary,147.6184016621911,1,0.2824,44.41,30.0,-17.834444,31.043541,Free flow,#1D9E75
282780238_281624853,Jason Moyo Avenue,Other,tertiary,91.05004179095576,1,0.3007,43.4,31.0,-17.840342,31.057092,Moderate,#BA7517
282780239_281624854,Agostinho Neto Avenue,Other,residential,90.67681013235442,0,0.2889,44.05,30.0,-17.832781,31.068947,Free flow,#1D9E75
282780239_282780238,Leopold Takawira Street,Other,tertiary,112.63639506845612,1,0.3182,42.44,33.0,-17.833572,31.0516,Moderate,#BA7517
282780241_1368793568,Abdel Gamal Nasser Road,Other,trunk,38.72426454234939,0,0.2841,44.32,29.0,-17.824339,31.055668,Free flow,#1D9E75
282780241_1368793598,Jason Moyo Avenue,Other,tertiary,30.52011961539641,1,0.2612,45.58,27.0,-17.819835,31.061644,Free flow,#1D9E75
282780241_281615470,Abdel Gamal Nasser Road,Other,trunk,14.078744771855895,0,0.2647,45.39,28.0,-17.81911,31.044775,Free flow,#1D9E75
282780261_281640501,Samora Machel Avenue,Samora Machel Ave,trunk,144.90749190460934,1,0.4237,36.63,65.0,-17.835729,31.056041,Moderate,#BA7517
282780261_282780264,Chinhoyi Street,Other,tertiary,134.27508569533208,1,0.2648,45.38,28.0,-17.832733,31.045449,Free flow,#1D9E75
282780264_10713336269,Kwame Nkrumah (Union) Avenue,Kwame Nkrumah Ave,residential,64.29823050842604,0,0.4048,37.66,56.0,-17.845246,31.060805,Moderate,#BA7517
282780264_281624859,Chinhoyi Street,Other,tertiary,139.12889496758785,1,0.2757,44.78,28.0,-17.837797,31.053981,Free flow,#1D9E75
282780264_281640661,Kwame Nkrumah (Union) Avenue,Kwame Nkrumah Ave,residential,25.82445761220378,0,0.3863,38.69,54.0,-17.822767,31.055387,Moderate,#BA7517
282780315_277315369,Rekai Tangwena Avenue,Other,secondary,136.7656510442869,1,0.2897,44.01,29.0,-17.817243,31.045046,Free flow,#1D9E75
282780315_308938895,Paisley Road,Other,secondary,13.439415192807362,0,0.2651,45.37,28.0,-17.841434,31.059296,Free flow,#1D9E75
282780326_3520084714,Paisley Road,Other,secondary,202.91983733708224,0,0.2713,45.03,28.0,-17.835986,31.072475,Free flow,#1D9E75
282780326_4169503610,Paisley Road,Other,secondary,273.20340443613384,0,0.2887,44.06,30.0,-17.831181,31.042891,Free flow,#1D9E75
282780326_4169503630,Belvedere Road,Other,residential,341.75262886903016,0,0.2742,44.86,28.0,-17.828579,31.049282,Free flow,#1D9E75
282780332_3520084715,Paisley Road,Other,secondary,34.91931578882867,0,0.2955,43.69,29.0,-17.837829,31.054748,Free flow,#1D9E75
282780332_3520084722,Bishop Gaul Avenue,Other,secondary,45.74955732587555,1,0.2466,46.39,26.0,-17.827357,31.060055,Free flow,#1D9E75
282780332_6034369946,Paisley Road,Other,secondary,13.979234654188918,0,0.2681,45.2,27.0,-17.834979,31.04718,Free flow,#1D9E75
282780362_282780363,Paisley Road,Other,secondary,74.3513109647385,0,0.2871,44.15,30.0,-17.83108,31.025431,Free flow,#1D9E75
282780362_282780499,,Other,secondary_link,111.33358486436882,1,0.271,45.04,28.0,-17.82632,31.065535,Free flow,#1D9E75
282780362_3520084724,Paisley Road,Other,secondary,756.050172800513,0,0.272,44.98,27.0,-17.830902,31.059808,Free flow,#1D9E75
282780363_282780362,Paisley Road,Other,secondary,74.3513109647385,0,0.3086,42.97,31.0,-17.834661,31.035859,Moderate,#BA7517
282780363_282780499,Coventry Road,Other,tertiary,75.20962814100642,0,0.2902,43.98,29.0,-17.831887,31.04672,Free flow,#1D9E75
282780363_282780517,Coventry Road,Other,tertiary,85.79030976952615,0,0.2754,44.8,29.0,-17.831707,31.067534,Free flow,#1D9E75
282780363_284675943,Paisley Road,Other,secondary,86.6719474382493,0,0.3068,43.07,32.0,-17.834098,31.066382,Moderate,#BA7517
282780404_282780417,Belvedere Road,Other,residential,85.47695352030726,0,0.2612,45.58,27.0,-17.833154,31.061512,Free flow,#1D9E75
282780404_4169503615,Mother Patrick Avenue,Other,residential,293.3236537755427,0,0.2733,44.91,29.0,-17.817387,31.050848,Free flow,#1D9E75
282780404_4169503631,Belvedere Road,Other,residential,318.8966146933954,0,0.2952,43.7,30.0,-17.826196,31.053326,Free flow,#1D9E75
282780417_282780404,Belvedere Road,Other,residential,85.47695352030726,0,0.2755,44.79,29.0,-17.833465,31.05128,Free flow,#1D9E75
282780417_282780418,Belvedere Road,Other,residential,59.38068486683009,0,0.2662,45.3,27.0,-17.825041,31.063325,Free flow,#1D9E75
282780417_284258538,,Other,trunk_link,92.96727355706172,1,0.3005,43.41,32.0,-17.83379,31.044154,Moderate,#BA7517
282780418_277992138,Abdel Gamal Nasser Road,Other,trunk,23.537625405916238,0,0.2773,44.69,28.0,-17.820999,31.044824,Free flow,#1D9E75
282780418_282780417,Belvedere Road,Other,residential,59.38068486683009,0,0.302,43.33,30.0,-17.827819,31.062197,Moderate,#BA7517
